# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	
2.023000000000000E+010	-3.706699902830369E+000	1.726325053153909E+002	
2.024000000000000E+010	-3.733140223281091E+000	1.514186898812317E+002	
2.025000000000000E+010	-3.870930551792017E+000	1.310482051363346E+002	
2.026000000000000E+010	-4.075968828196722E+000	1.120581730324457E+002	
2.027000000000000E+010	-4.305457947755243E+000	9.450433681185737E+001	
2.028000000000000E+010	-4.476873905401717E+000	7.782032441221506E+001	
2.029000000000000E+010	-4.549121649564071E+000	6.171468064754759E+001	
2.030000000000000E+010	-4.523330172604785E+000	4.604052355943071E+001	
2.031000000000000E+010	-4.359660982645744E+000	3.054481962268407E+001	
2.032000000000000E+010	-4.116163228063364E+000	1.430013312391276E+001	
2.033000000000000E+010	-3.803720655062433E+000	-2.758053056675312E+000	
2.034000000000000E+010	-3.533477829286340E+000	-2.121592312515531E+001	
2.035000000000000E+010	-3.382608877051834E+000	-4.009388179813853E+001	
2.036000000000000E+010	-3.384459850428418E+000	-6.019974310292149E+001	
2.037000000000000E+010	-3.551038072692393E+000	-8.098945191445475E+001	
2.038000000000000E+010	-3.820307350142652E+000	-1.015657668445207E+002	
2.039000000000000E+010	-4.105837650799494E+000	-1.216099977467199E+002	
2.040000000000000E+010	-4.317933548557197E+000	-1.405892763672092E+002	
2.041000000000000E+010	-4.345796871767282E+000	-1.590292469832349E+002	
2.042000000000000E+010	-4.276981762288758E+000	-1.783195725817601E+002	
2.043000000000000E+010	-4.158751853965724E+000	1.628597915041698E+002	
2.044000000000000E+010	-4.068558802577078E+000	1.441223075804985E+002	
2.045000000000000E+010	-3.967609187750736E+000	1.259412013933083E+002	
2.046000000000000E+010	-3.918040510510517E+000	1.080574492525403E+002	
2.047000000000000E+010	-3.916833421504818E+000	9.035279912061355E+001	
2.048000000000000E+010	-3.925196109393793E+000	7.324084530840412E+001	
2.049000000000000E+010	-3.981535345294941E+000	5.597412023235025E+001	
2.050000000000000E+010	-4.039093558485059E+000	3.892976944479563E+001	
2.051000000000000E+010	-4.130315449734445E+000	2.149356290513052E+001	
2.052000000000000E+010	-4.244335069948146E+000	3.642104461388970E+000	
2.053000000000000E+010	-4.397131713518508E+000	-1.484938139981601E+001	
2.054000000000000E+010	-4.545156073927442E+000	-3.404021075222918E+001	
2.055000000000000E+010	-4.695825205152548E+000	-5.347078285153751E+001	
2.056000000000000E+010	-4.842097151627899E+000	-7.336070492216405E+001	
2.057000000000000E+010	-4.942931139682448E+000	-9.341175074346381E+001	
2.058000000000000E+010	-4.982374523653861E+000	-1.137094005847563E+002	
2.059000000000000E+010	-4.904758166347876E+000	-1.336478556303471E+002	
2.060000000000000E+010	-4.811129046227054E+000	-1.548153083698795E+002	
2.061000000000000E+010	-4.589222816592732E+000	-1.753399319771554E+002	
2.062000000000000E+010	-4.334596988985764E+000	1.646621935982509E+002	
2.063000000000000E+010	-4.181647458257213E+000	1.445742778671595E+002	
2.064000000000000E+010	-4.188111809871293E+000	1.249150709895578E+002	
2.065000000000000E+010	-4.351633566943652E+000	1.058989411272167E+002	
2.066000000000000E+010	-4.586846134813763E+000	8.808194921435999E+001	
2.067000000000000E+010	-4.812411255919035E+000	7.053390001056673E+001	
2.068000000000000E+010	-5.012212245533131E+000	5.388498523515020E+001	
2.069000000000000E+010	-5.160958146081280E+000	3.754188948929185E+001	
2.070000000000000E+010	-5.196776046036687E+000	2.149545342472763E+001	
2.071000000000000E+010	-5.142037854974611E+000	4.700480170551296E+000	
2.072000000000000E+010	-4.978204945634563E+000	-1.283637429018053E+001	
2.073000000000000E+010	-4.804774785607389E+000	-3.083760026686238E+001	
2.074000000000000E+010	-4.634903176660840E+000	-5.028101350833934E+001	
2.075000000000000E+010	-4.538095693771767E+000	-7.129198543385741E+001	
2.076000000000000E+010	-4.538679155556191E+000	-9.289347794470186E+001	
2.077000000000000E+010	-4.685225558333950E+000	-1.147638295466144E+002	
2.078000000000000E+010	-4.862343336745436E+000	-1.355005150587420E+002	
2.079000000000000E+010	-5.040147136165761E+000	-1.542000394991127E+002	
2.080000000000000E+010	-5.122852260599535E+000	-1.701645173001965E+002	
2.081000000000000E+010	-5.111986831869459E+000	1.736882317677170E+002	
2.082000000000000E+010	-4.993423956201059E+000	1.574741144802697E+002	
2.083000000000000E+010	-4.834751940655379E+000	1.412250626488911E+002	
2.084000000000000E+010	-4.622669927639958E+000	1.252092376407478E+002	
2.085000000000000E+010	-4.443015161625444E+000	1.087922590431260E+002	
2.086000000000000E+010	-4.338867664123203E+000	9.054736648203317E+001	
2.087000000000000E+010	-4.336037662441471E+000	7.198654791804380E+001	
2.088000000000000E+010	-4.419747774260358E+000	5.382261817508406E+001	
2.089000000000000E+010	-4.600655141905401E+000	3.551083631728787E+001	
2.090000000000000E+010	-4.814061420471905E+000	1.767526166055728E+001	
2.091000000000000E+010	-5.033151248365463E+000	-1.849586371452870E-001	
2.092000000000000E+010	-5.224238126176749E+000	-1.862678339292217E+001	
2.093000000000000E+010	-5.371211642762090E+000	-3.770449890526132E+001	
2.094000000000000E+010	-5.477414986003289E+000	-5.737889347776214E+001	
2.095000000000000E+010	-5.521143778805510E+000	-7.746728757964085E+001	
2.096000000000000E+010	-5.541267232425697E+000	-9.797262615277228E+001	
2.097000000000000E+010	-5.571777982854271E+000	-1.192802747630875E+002	
2.098000000000000E+010	-5.565968517263191E+000	-1.403902327358132E+002	
2.099000000000000E+010	-5.526987102852960E+000	-1.614578996170410E+002	
2.100000000000000E+010	-5.504348251921198E+000	1.777473901115905E+002	
2.101000000000000E+010	-5.429580651793772E+000	1.574092069131025E+002	
2.102000000000000E+010	-5.342647604785403E+000	1.374244850891514E+002	
2.103000000000000E+010	-5.287404204283338E+000	1.176954717388007E+002	
2.104000000000000E+010	-5.257764927004186E+000	9.837508026503787E+001	
2.105000000000000E+010	-5.237245275583927E+000	8.007451512102914E+001	
2.106000000000000E+010	-5.231885242554617E+000	6.201148758582711E+001	
2.107000000000000E+010	-5.196080706456974E+000	4.475757518635294E+001	
2.108000000000000E+010	-5.140292960672755E+000	2.759628851593359E+001	
2.109000000000000E+010	-5.072334267302423E+000	1.030268191866461E+001	
2.110000000000000E+010	-4.968826229145829E+000	-6.911808572294185E+000	
2.111000000000000E+010	-4.889688162708204E+000	-2.461585424339614E+001	
2.112000000000000E+010	-4.815403891830249E+000	-4.218737550996426E+001	
2.113000000000000E+010	-4.810638064112507E+000	-6.071792741371810E+001	
2.114000000000000E+010	-4.897121446730216E+000	-7.992975564305243E+001	
2.115000000000000E+010	-5.088083411588059E+000	-9.963662404821110E+001	
2.116000000000000E+010	-5.317780556909517E+000	-1.191011884816855E+002	
2.117000000000000E+010	-5.587397804281068E+000	-1.387263015584736E+002	
2.118000000000000E+010	-5.789801642181818E+000	-1.577191251755131E+002	
2.119000000000000E+010	-5.986248779823441E+000	-1.772421540238349E+002	
2.120000000000000E+010	-5.989309034461090E+000	1.643430485663663E+002	
2.121000000000000E+010	-5.940757145910248E+000	1.455556780358836E+002	
2.122000000000000E+010	-5.790297012598142E+000	1.279624131298133E+002	
2.123000000000000E+010	-5.628265802097078E+000	1.101441173033731E+002	
2.124000000000000E+010	-5.481691901166597E+000	9.087063654231746E+001	
2.125000000000000E+010	-5.359282988743271E+000	7.109485080171589E+001	
2.126000000000000E+010	-5.296768852123260E+000	5.179291323029749E+001	
2.127000000000000E+010	-5.283736855167579E+000	3.298237884978992E+001	
2.128000000000000E+010	-5.294448651853617E+000	1.450483806272588E+001	
2.129000000000000E+010	-5.293281465442020E+000	-2.944680054473008E+000	
2.130000000000000E+010	-5.283766350845963E+000	-2.029317794160866E+001	
2.131000000000000E+010	-5.265703450781053E+000	-3.742378128010699E+001	
2.132000000000000E+010	-5.230939731434917E+000	-5.502830922571857E+001	
2.133000000000000E+010	-5.164740295795697E+000	-7.279655279051505E+001	
2.134000000000000E+010	-5.165645973135691E+000	-9.153363502450661E+001	
2.135000000000000E+010	-5.188862681035640E+000	-1.104470808157416E+002	
2.136000000000000E+010	-5.323484775208499E+000	-1.300203220451376E+002	
2.137000000000000E+010	-5.477586747114723E+000	-1.489467418384997E+002	
2.138000000000000E+010	-5.685477221827715E+000	-1.678301353109514E+002	
2.139000000000000E+010	-5.826793305644877E+000	1.741165545730603E+002	
2.140000000000000E+010	-5.993367405782226E+000	1.554786994736339E+002	
2.141000000000000E+010	-6.016027266888507E+000	1.372925383876288E+002	
2.142000000000000E+010	-5.939836858515036E+000	1.185361026348598E+002	
2.143000000000000E+010	-5.756911543643391E+000	9.910156549356017E+001	
2.144000000000000E+010	-5.523102819789877E+000	7.863078181686718E+001	
2.145000000000000E+010	-5.287006173193389E+000	5.913124453855640E+001	
2.146000000000000E+010	-5.163617790522417E+000	3.969136838590116E+001	
2.147000000000000E+010	-5.150822242309236E+000	2.160397782808422E+001	
2.148000000000000E+010	-5.248931246850600E+000	4.081895609384302E+000	
2.149000000000000E+010	-5.432210421847199E+000	-1.275319556344392E+001	
2.150000000000000E+010	-5.654842929005286E+000	-2.981873773380788E+001	
2.151000000000000E+010	-5.877462083843017E+000	-4.650160618674575E+001	
2.152000000000000E+010	-6.113444885699219E+000	-6.424482160652094E+001	
2.153000000000000E+010	-6.289995498763450E+000	-8.260394723884170E+001	
2.154000000000000E+010	-6.440744948129650E+000	-1.026232875525040E+002	
2.155000000000000E+010	-6.534573569507368E+000	-1.240539279321797E+002	
2.156000000000000E+010	-6.571804154082075E+000	-1.456652664998551E+002	
2.157000000000000E+010	-6.565188413160030E+000	-1.666978901859210E+002	
2.158000000000000E+010	-6.511980407294960E+000	1.723397942079670E+002	
2.159000000000000E+010	-6.413040326190397E+000	1.519301074331627E+002	
2.160000000000000E+010	-6.242103430893931E+000	1.334801051216787E+002	
2.161000000000000E+010	-6.061713287170123E+000	1.152743544629560E+002	
2.162000000000000E+010	-5.868033334384053E+000	9.708311098639274E+001	
2.163000000000000E+010	-5.636681389303115E+000	7.960795022299770E+001	
2.164000000000000E+010	-5.443301856779258E+000	6.189315587615018E+001	
2.165000000000000E+010	-5.305835813938932E+000	4.451767905796476E+001	
2.166000000000000E+010	-5.259056192985868E+000	2.662513300291359E+001	
2.167000000000000E+010	-5.293143489200517E+000	9.176516279441866E+000	
2.168000000000000E+010	-5.418650147698396E+000	-8.619061942995916E+000	
2.169000000000000E+010	-5.572835225761200E+000	-2.629337285129518E+001	
2.170000000000000E+010	-5.748776915234414E+000	-4.431811454194970E+001	
2.171000000000000E+010	-5.914932272512800E+000	-6.263770447421588E+001	
2.172000000000000E+010	-6.054220040850317E+000	-8.161375140242859E+001	
2.173000000000000E+010	-6.142106728031252E+000	-1.011103858235738E+002	
2.174000000000000E+010	-6.186976865195783E+000	-1.210157836349615E+002	
2.175000000000000E+010	-6.221662528539006E+000	-1.411598339471922E+002	
2.176000000000000E+010	-6.262410098003213E+000	-1.606821519086432E+002	
2.177000000000000E+010	-6.323375172505414E+000	1.797639275907704E+002	
2.178000000000000E+010	-6.361437194437441E+000	1.611481714569981E+002	
2.179000000000000E+010	-6.390232751412259E+000	1.426134643182244E+002	
2.180000000000000E+010	-6.367862508437604E+000	1.250020478226451E+002	
2.181000000000000E+010	-6.314039882636581E+000	1.081925671725672E+002	
2.182000000000000E+010	-6.187565808030884E+000	9.085984139342692E+001	
2.183000000000000E+010	-6.043545049871722E+000	7.345835699718420E+001	
2.184000000000000E+010	-5.919407648299834E+000	5.622862014196310E+001	
2.185000000000000E+010	-5.833253690139361E+000	3.847031333447504E+001	
2.186000000000000E+010	-5.825790257774479E+000	2.070707871913282E+001	
2.187000000000000E+010	-5.901286884257989E+000	2.697752893617691E+000	
2.188000000000000E+010	-6.070204765960177E+000	-1.604166718092167E+001	
2.189000000000000E+010	-6.299688539141265E+000	-3.527744259422128E+001	
2.190000000000000E+010	-6.540473486475067E+000	-5.467898799229102E+001	
2.191000000000000E+010	-6.753487636300143E+000	-7.382705315363440E+001	
2.192000000000000E+010	-6.896298071871067E+000	-9.320473560171099E+001	
2.193000000000000E+010	-6.949294942528726E+000	-1.129078580029233E+002	
2.194000000000000E+010	-6.918273992275183E+000	-1.326422777096459E+002	
2.195000000000000E+010	-6.836380487493012E+000	-1.518735234383741E+002	
2.196000000000000E+010	-6.747521017559514E+000	-1.710645833487048E+002	
2.197000000000000E+010	-6.689334994551963E+000	1.699564645833776E+002	
2.198000000000000E+010	-6.691011083341708E+000	1.509285281925254E+002	
2.199000000000000E+010	-6.731243180722809E+000	1.323602492845229E+002	
2.200000000000000E+010	-6.797665111135085E+000	1.141963415269928E+002	
2.201000000000000E+010	-6.903813057204623E+000	9.727649968721140E+001	
2.202000000000000E+010	-7.012862294003141E+000	8.073230037659003E+001	
2.203000000000000E+010	-7.055771008224474E+000	6.412809504456050E+001	
2.204000000000000E+010	-7.066224452613589E+000	4.729332161161368E+001	
2.205000000000000E+010	-7.036124488900899E+000	2.977030311607189E+001	
2.206000000000000E+010	-7.003408371898496E+000	1.141948796047738E+001	
2.207000000000000E+010	-6.998008518813521E+000	-8.372685405162223E+000	
2.208000000000000E+010	-7.057094342645321E+000	-2.938579268728711E+001	
2.209000000000000E+010	-7.180066107347235E+000	-5.071002444112414E+001	
2.210000000000000E+010	-7.342357815622699E+000	-7.153284097185014E+001	
2.211000000000000E+010	-7.448936134917987E+000	-9.181241800227915E+001	
2.212000000000000E+010	-7.465420306943393E+000	-1.112494459123702E+002	
2.213000000000000E+010	-7.383667079857131E+000	-1.299998886949238E+002	
2.214000000000000E+010	-7.239202526087007E+000	-1.486560553835643E+002	
2.215000000000000E+010	-7.052498968194048E+000	-1.669143318083168E+002	
2.216000000000000E+010	-6.873440171284195E+000	1.750457009094029E+002	
2.217000000000000E+010	-6.746400386713850E+000	1.569453453859400E+002	
2.218000000000000E+010	-6.728347384261133E+000	1.386923643649105E+002	
2.219000000000000E+010	-6.834140728422324E+000	1.203746971987802E+002	
2.220000000000000E+010	-7.038081790653875E+000	1.024984840031601E+002	
2.221000000000000E+010	-7.293883344915203E+000	8.469143411495749E+001	
2.222000000000000E+010	-7.535456075166770E+000	6.624100046516944E+001	
2.223000000000000E+010	-7.714571250011199E+000	4.732782591281020E+001	
2.224000000000000E+010	-7.769213774574475E+000	2.770906590060185E+001	
2.225000000000000E+010	-7.695828894554985E+000	7.494456841579245E+000	
2.226000000000000E+010	-7.548355810694204E+000	-1.313996817758492E+001	
2.227000000000000E+010	-7.381679804896780E+000	-3.471827647290031E+001	
2.228000000000000E+010	-7.239793515390613E+000	-5.582505449486948E+001	
2.229000000000000E+010	-7.166737600289834E+000	-7.585574576516045E+001	
2.230000000000000E+010	-7.112407228653391E+000	-9.506422460132086E+001	
2.231000000000000E+010	-7.100115176339227E+000	-1.129638621045886E+002	
2.232000000000000E+010	-7.066711059821556E+000	-1.300291018313253E+002	
2.233000000000000E+010	-7.051858602780844E+000	-1.474752759000263E+002	
2.234000000000000E+010	-7.000814870463488E+000	-1.650826304051304E+002	
2.235000000000000E+010	-6.937948218509396E+000	1.771043641785644E+002	
2.236000000000000E+010	-6.874704164331024E+000	1.588591489861358E+002	
2.237000000000000E+010	-6.848437870600169E+000	1.398756601161732E+002	
2.238000000000000E+010	-6.878656470406140E+000	1.202748408113232E+002	
2.239000000000000E+010	-6.976362673669087E+000	1.009773155087438E+002	
2.240000000000000E+010	-7.169219081631204E+000	8.280405881187917E+001	
2.241000000000000E+010	-7.322582674417960E+000	6.453592617680910E+001	
2.242000000000000E+010	-7.454749024571045E+000	4.679164681650268E+001	
2.243000000000000E+010	-7.479479227727205E+000	2.916075132479096E+001	
2.244000000000000E+010	-7.385950117049877E+000	1.146339264239568E+001	
2.245000000000000E+010	-7.158153321186915E+000	-6.656024844331875E+000	
2.246000000000000E+010	-6.821780714592400E+000	-2.467992161302004E+001	
2.247000000000000E+010	-6.462880493769212E+000	-4.343773963807377E+001	
2.248000000000000E+010	-6.198383346915536E+000	-6.238767692003918E+001	
2.249000000000000E+010	-6.074877126990419E+000	-8.147649065832525E+001	
2.250000000000000E+010	-6.136234183634963E+000	-1.000157947068334E+002	
2.251000000000000E+010	-6.317585703722830E+000	-1.174709252105211E+002	
2.252000000000000E+010	-6.590938679798130E+000	-1.359511875820035E+002	
2.253000000000000E+010	-6.833748063696794E+000	-1.549878341671319E+002	
2.254000000000000E+010	-7.029735405522547E+000	-1.729713217426243E+002	
2.255000000000000E+010	-7.124985584221290E+000	1.692405372710707E+002	
2.256000000000000E+010	-7.149026267687714E+000	1.512423841379763E+002	
2.257000000000000E+010	-7.143954258793153E+000	1.325899138878723E+002	
2.258000000000000E+010	-7.192844533177861E+000	1.134872090234636E+002	
2.259000000000000E+010	-7.314363103649956E+000	9.347633113035894E+001	
